cod_ibge;localidades;periodos;leitos_total;leitos_hab;leitos sus;leitos_sus_hab;leitos não sus;leitos_naosus_hab
3513801;Diadema;2012;658;1,7;585;1,5;73;0,2
3514403;Dracena;2012;143;3,3;108;2,5;35;0,8
3515186;Espírito Santo do Pinhal;2012;458;10,9;369;8,8;89;2,1
3515509;Fernandópolis;2012;172;2,6;92;1,4;80;1,2
3516200;Franca;2012;663;2,0;424;1,3;239;0,7
3516309;Francisco Morato;2012;144;0,9;95;0,6;49;0,3
3516408;Franco da Rocha;2012;654;4,8;424;3,1;230;1,7
3516705;Garça;2012;376;8,7;331;7,7;45;1,0
3517406;Guaíra;2012;70;1,9;43;1,1;27;0,7
3518404;Guaratinguetá;2012;326;2,9;274;2,4;52;0,5
3518701;Guarujá;2012;276;0,9;208;0,7;68;0,2
3518800;Guarulhos;2012;1.922;1,5;1.432;1,1;490;0,4
3519071;Hortolândia;2012;94;0,5;65;0,3;29;0,1
3519600;Ibitinga;2012;93;1,7;52;1,0;41;0,8
3520442;Ilha Solteira;2012;116;4,6;74;2,9;42;1,7
3520509;Indaiatuba;2012;346;1,6;258;1,2;88;0,4
3520707;Indiaporã;2012;40;10,3;5;1,3;35;9,0
3520905;Ipaussu;2012;49;3,5;21;1,5;28;2,0
3521804;Itaí;2012;41;1,7;40;1,6;1;0,0
3522208;Itapecerica da Serra;2012;472;3,0;282;1,8;190;1,2
3522307;Itapetininga;2012;129;0,9;93;0,6;36;0,2
3522406;Itapeva;2012;195;2,2;141;1,6;54;0,6
3522505;Itapevi;2012;254;1,2;205;1,0;49;0,2
3522604;Itapira;2012;1.377;19,9;838;12,1;539;7,8
3522703;Itápolis;2012;73;1,8;45;1,1;28;0,7
3522802;Itaporanga;2012;49;3,4;33;2,3;16;1,1
3523107;Itaquaquecetuba;2012;254;0,8;224;0,7;30;0,1
3523206;Itararé;2012;97;2,0;80;1,7;17;0,4
3523404;Itatiba;2012;112;1,1;60;0,6;52;0,5
3523909;Itu;2012;426;2,7;391;2,5;35;0,2
3524006;Itupeva;2012;86;1,8;48;1,0;38;0,8
3524105;Ituverava;2012;120;3,1;58;1,5;62;1,6
3524303;Jaboticabal;2012;136;1,9;66;0,9;70;1,0
3524402;Jacareí;2012;383;1,8;205;1,0;178;0,8
3524501;Jaci;2012;177;29,9;135;22,8;42;7,1
3524808;Jales;2012;144;3,1;70;1,5;74;1,6
3525003;Jandira;2012;58;0,5;44;0,4;14;0,1
3525300;Jaú;2012;919;6,8;733;5,5;186;1,4
3525706;José Bonifácio;2012;61;1,8;34;1,0;27;0,8
3525904;Jundiaí;2012;641;1,7;282;0,7;359;0,9
3526001;Junqueirópolis;2012;52;2,7;26;1,4;26;1,4
3526407;Laranjal Paulista;2012;47;1,8;33;1,3;14;0,5
3526704;Leme;2012;127;1,4;76;0,8;51;0,5
3526803;Lençóis Paulista;2012;80;1,3;57;0,9;23;0,4
3526902;Limeira;2012;431;1,5;237;0,8;194;0,7
3527108;Lins;2012;484;6,7;379;5,2;105;1,5
3527207;Lorena;2012;173;2,1;105;1,3;68;0,8
3527702;Luiziânia;2012;32;6,2;15;2,9;17;3,3
3529005;Marília;2012;887;4,0;728;3,3;159;0,7
3529203;Martinópolis;2012;66;2,7;41;1,7;25;1,0
3529302;Matão;2012;164;2,1;96;1,2;68;0,9
3529401;Mauá;2012;512;1,2;236;0,6;276;0,6
3530102;Mirandópolis;2012;126;4,5;96;3,5;30;1,1
3530300;Mirassol;2012;93;1,7;24;0,4;69;1,3
3530508;Mococa;2012;140;2,1;98;1,5;42;0,6
3530607;Mogi das Cruzes;2012;736;1,9;561;1,4;175;0,4
3530706;Mogi Guaçu;2012;329;2,4;149;1,1;180;1,3
3530805;Mogi Mirim;2012;264;3,0;140;1,6;124;1,4
3531308;Monte Alto;2012;109;2,3;58;1,2;51;1,1
3531407;Monte Aprazível;2012;80;3,6;35;1,6;45;2,0
3531902;Morro Agudo;2012;45;1,5;31;1,0;14;0,5
3532009;Morungaba;2012;42;3,5;13;1,1;29;2,4
3532504;Neves Paulista;2012;34;3,9;11;1,3;23;2,6
3532603;Nhandeara;2012;124;11,5;36;3,3;88;8,2
3533007;Nova Granada;2012;193;9,9;42;2,2;151;7,7
3533502;Novo Horizonte;2012;105;2,8;38;1,0;67;1,8
3534302;Orlândia;2012;118;2,9;72;1,8;46;1,1
3534401;Osasco;2012;909;1,4;599;0,9;310;0,5
3534609;Osvaldo Cruz;2012;118;3,8;71;2,3;47;1,5
3534708;Ourinhos;2012;315;3,0;230;2,2;85;0,8
3534757;Ouroeste;2012;39;4,5;10;1,2;29;3,3
3535200;Palmeira d'Oeste;2012;24;2,5;10;1,1;14;1,5
3535309;Palmital;2012;68;3,2;44;2,1;24;1,1
3537305;Penápolis;2012;238;4,0;168;2,8;70;1,2
3537404;Pereira Barreto;2012;98;3,9;65;2,6;33;1,3
3537800;Piedade;2012;515;9,8;471;9,0;44;0,8
3538006;Pindamonhangaba;2012;170;1,1;117;0,8;53;0,4
3538709;Piracicaba;2012;807;2,2;316;0,9;491;1,3
3539004;Pirangi;2012;37;3,5;9;0,8;28;2,6
3539301;Pirassununga;2012;87;1,2;52;0,7;35;0,5
3540200;Pontal;2012;75;1,8;45;1,1;30;0,7
3540705;Porto Ferreira;2012;61;1,2;37;0,7;24;0,5
3541000;Praia Grande;2012;199;0,7;113;0,4;86;0,3
3541406;Presidente Prudente;2012;1.608;7,6;1.094;5,2;514;2,4
3541505;Presidente Venceslau;2012;97;2,6;75;2,0;22;0,6
3542206;Rancharia;2012;98;3,4;70;2,4;28;1,0
3542602;Registro;2012;105;1,9;63;1,2;42;0,8
3543006;Ribeirão Branco;2012;36;2,0;35;1,9;1;0,1
3543303;Ribeirão Pires;2012;164;1,4;50;0,4;114;1,0
3543402;Ribeirão Preto;2012;1.918;3,1;1.374;2,2;544;0,9
3543907;Rio Claro;2012;510;2,7;274;1,4;236;1,2
3544202;Riolândia;2012;36;3,4;7;0,7;29;2,7
3545209;Salto;2012;123;1,1;70;0,7;53;0,5
3545308;Salto de Pirapora;2012;1.018;24,9;992;24,2;26;0,6
3545407;Salto Grande;2012;34;3,8;17;1,9;17;1,9
3545803;Santa Bárbara d'Oeste;2012;136;0,7;105;0,6;31;0,2
3546405;Santa Cruz do Rio Pardo;2012;102;2,3;59;1,3;43;1,0
3546603;Santa Fé do Sul;2012;76;2,6;33;1,1;43;1,5
3547502;Santa Rita do Passa Quatro;2012;299;11,3;271;10,2;28;1,1
3547809;Santo André;2012;1.501;2,2;669;1,0;832;1,2
3548500;Santos;2012;1.643;3,9;737;1,8;906;2,2
3548609;São Bento do Sapucaí;2012;40;3,8;24;2,3;16;1,5
3548708;São Bernardo do Campo;2012;1.474;1,9;759;1,0;715;0,9
3548807;São Caetano do Sul;2012;541;3,6;163;1,1;378;2,5
3548906;São Carlos;2012;419;1,9;204;0,9;215;1,0
3549102;São João da Boa Vista;2012;190;2,3;84;1,0;106;1,3
3549409;São Joaquim da Barra;2012;115;2,4;68;1,4;47;1,0
3549706;São José do Rio Pardo;2012;145;2,8;89;1,7;56;1,1
3549805;São José do Rio Preto;2012;1.695;4,1;992;2,4;703;1,7
3549904;São José dos Campos;2012;1.457;2,3;832;1,3;625;1,0
3550100;São Manuel;2012;36;0,9;22;0,6;14;0,4
3550308;São Paulo;2012;28.669;2,5;15.084;1,3;13.585;1,2
3550407;São Pedro;2012;62;1,9;37;1,1;25;0,8
3550605;São Roque;2012;103;1,3;54;0,7;49;0,6
3551009;São Vicente;2012;220;0,7;165;0,5;55;0,2
3551702;Sertãozinho;2012;155;1,4;75;0,7;80;0,7
3552205;Sorocaba;2012;2.590;4,3;2.159;3,6;431;0,7
3552502;Suzano;2012;187;0,7;106;0,4;81;0,3
3552809;Taboão da Serra;2012;563;2,2;332;1,3;231;0,9
3553401;Tanabi;2012;72;3,0;38;1,6;34;1,4
3553708;Taquaritinga;2012;116;2,1;69;1,3;47;0,9
3554003;Tatuí;2012;159;1,4;100;0,9;59;0,5
3554102;Taubaté;2012;486;1,7;319;1,1;167;0,6
3554508;Tietê;2012;60;1,6;35;0,9;25;0,7
3555000;Tupã;2012;864;13,6;791;12,5;73;1,2
3555406;Ubatuba;2012;92;1,1;68;0,8;24;0,3
3555802;Urânia;2012;38;4,3;9;1,0;29;3,3
3556206;Valinhos;2012;165;1,5;65;0,6;100;0,9
3556305;Valparaíso;2012;55;2,4;31;1,4;24;1,1
3556404;Vargem Grande do Sul;2012;88;2,2;53;1,3;35;0,9
3556701;Vinhedo;2012;95;1,4;59;0,9;36;0,5
3556800;Viradouro;2012;54;3,1;20;1,1;34;1,9
3557006;Votorantim;2012;146;1,3;84;0,8;62;0,6
3557105;Votuporanga;2012;240;2,8;118;1,4;122;1,4
3557204;Chavantes;2012;48;4,0;20;1,6;28;2,3
3500501;Águas de Lindóia;2012;42;2,4;30;1,7;12;0,7
3504206;Auriflama;2012;51;3,6;30;2,1;21;1,5
3506805;Bocaina;2012;35;3,1;30;2,7;5;0,4
3516002;Flórida Paulista;2012;47;3,7;30;2,4;17;1,3
3518206;Guararapes;2012;74;2,4;30;1,0;44;1,4
3521705;Itaberá;2012;35;2,0;30;1,7;5;0,3
3554409;Terra Roxa;2012;34;3,9;30;3,5;4;0,5
3555109;Tupi Paulista;2012;48;3,3;30;2,1;18;1,2
3500204;Adolfo;2011;0;0,0;0;0,0;0;0,0
3500402;Águas da Prata;2011;0;0,0;0;0,0;0;0,0
3500550;Águas de Santa Bárbara;2011;0;0,0;0;0,0;0;0,0
3500758;Alambari;2011;0;0,0;0;0,0;0;0,0
3500808;Alfredo Marcondes;2011;0;0,0;0;0,0;0;0,0
3500907;Altair;2011;0;0,0;0;0,0;0;0,0
3501152;Alumínio;2011;0;0,0;0;0,0;0;0,0
3501202;Álvares Florence;2011;0;0,0;0;0,0;0;0,0
3501400;Álvaro de Carvalho;2011;0;0,0;0;0,0;0;0,0
3501509;Alvinlândia;2011;0;0,0;0;0,0;0;0,0
3501806;Américo de Campos;2011;0;0,0;0;0,0;0;0,0
3502002;Analândia;2011;0;0,0;0;0,0;0;0,0
3502309;Anhembi;2011;0;0,0;0;0,0;0;0,0
3502408;Anhumas;2011;0;0,0;0;0,0;0;0,0
3502903;Araçoiaba da Serra;2011;0;0,0;0;0,0;0;0,0
3503000;Aramina;2011;0;0,0;0;0,0;0;0,0
3503158;Arapeí;2011;0;0,0;0;0,0;0;0,0
3503356;Arco-Íris;2011;0;0,0;0;0,0;0;0,0
3503505;Areias;2011;0;0,0;0;0,0;0;0,0
3503604;Areiópolis;2011;0;0,0;0;0,0;0;0,0
3503950;Aspásia;2011;0;0,0;0;0,0;0;0,0
3504305;Avaí;2011;0;0,0;0;0,0;0;0,0
3504404;Avanhandava;2011;0;0,0;0;0,0;0;0,0
3504602;Bady Bassitt;2011;0;0,0;0;0,0;0;0,0
3504701;Balbinos;2011;0;0,0;0;0,0;0;0,0
3504800;Bálsamo;2011;0;0,0;0;0,0;0;0,0
3505005;Barão de Antonina;2011;0;0,0;0;0,0;0;0,0
3505104;Barbosa;2011;0;0,0;0;0,0;0;0,0
3505351;Barra do Chapéu;2011;0;0,0;0;0,0;0;0,0
3505401;Barra do Turvo;2011;0;0,0;0;0,0;0;0,0
3506201;Bento de Abreu;2011;0;0,0;0;0,0;0;0,0
3506607;Biritiba Mirim;2011;0;0,0;0;0,0;0;0,0
3506904;Bofete;2011;0;0,0;0;0,0;0;0,0
3507159;Bom Sucesso de Itararé;2011;0;0,0;0;0,0;0;0,0
3507209;Borá;2011;0;0,0;0;0,0;0;0,0
3507308;Boracéia;2011;0;0,0;0;0,0;0;0,0
3507456;Borebi;2011;0;0,0;0;0,0;0;0,0
3507704;Braúna;2011;0;0,0;0;0,0;0;0,0
3507753;Brejo Alegre;2011;0;0,0;0;0,0;0;0,0
3507803;Brodowski;2011;0;0,0;0;0,0;0;0,0
3508009;Buri;2011;0;0,0;0;0,0;0;0,0
3508207;Buritizal;2011;0;0,0;0;0,0;0;0,0
3508306;Cabrália Paulista;2011;0;0,0;0;0,0;0;0,0
3508900;Caiabu;2011;0;0,0;0;0,0;0;0,0
3509106;Caiuá;2011;0;0,0;0;0,0;0;0,0
3509452;Campina do Monte Alegre;2011;0;0,0;0;0,0;0;0,0
3509809;Campos Novos Paulista;2011;0;0,0;0;0,0;0;0,0
3509908;Cananéia;2011;0;0,0;0;0,0;0;0,0
3509957;Canas;2011;0;0,0;0;0,0;0;0,0
3510104;Cândido Rodrigues;2011;0;0,0;0;0,0;0;0,0
3510153;Canitar;2011;0;0,0;0;0,0;0;0,0
3510302;Capela do Alto;2011;0;0,0;0;0,0;0;0,0
3510906;Cássia dos Coqueiros;2011;0;0,0;0;0,0;0;0,0
3511201;Catiguá;2011;0;0,0;0;0,0;0;0,0
3511300;Cedral;2011;0;0,0;0;0,0;0;0,0
3512407;Cordeirópolis;2011;0;0,0;0;0,0;0;0,0
3512506;Coroados;2011;0;0,0;0;0,0;0;0,0
3512605;Coronel Macedo;2011;0;0,0;0;0,0;0;0,0
3512704;Corumbataí;2011;0;0,0;0;0,0;0;0,0
3512902;Cosmorama;2011;0;0,0;0;0,0;0;0,0
3513207;Cristais Paulista;2011;0;0,0;0;0,0;0;0,0
3513306;Cruzália;2011;0;0,0;0;0,0;0;0,0
3513850;Dirce Reis;2011;0;0,0;0;0,0;0;0,0
3514007;Dobrada;2011;0;0,0;0;0,0;0;0,0
3514205;Dolcinópolis;2011;0;0,0;0;0,0;0;0,0
3514601;Dumont;2011;0;0,0;0;0,0;0;0,0
3514700;Echaporã;2011;0;0,0;0;0,0;0;0,0
3514924;Elisiário;2011;0;0,0;0;0,0;0;0,0
3514957;Embaúba;2011;0;0,0;0;0,0;0;0,0
3515129;Emilianópolis;2011;0;0,0;0;0,0;0;0,0
3515152;Engenheiro Coelho;2011;0;0,0;0;0,0;0;0,0
3515194;Espírito Santo do Turvo;2011;0;0,0;0;0,0;0;0,0
3515301;Estrela do Norte;2011;0;0,0;0;0,0;0;0,0
3515350;Euclides da Cunha Paulista;2011;0;0,0;0;0,0;0;0,0
3515608;Fernando Prestes;2011;0;0,0;0;0,0;0;0,0
3515657;Fernão;2011;0;0,0;0;0,0;0;0,0
3515806;Flora Rica;2011;0;0,0;0;0,0;0;0,0
3515905;Floreal;2011;0;0,0;0;0,0;0;0,0
3516101;Florínea;2011;0;0,0;0;0,0;0;0,0
3516507;Gabriel Monteiro;2011;0;0,0;0;0,0;0;0,0
3516804;Gastão Vidigal;2011;0;0,0;0;0,0;0;0,0
3516853;Gavião Peixoto;2011;0;0,0;0;0,0;0;0,0
3517109;Glicério;2011;0;0,0;0;0,0;0;0,0
3517208;Guaiçara;2011;0;0,0;0;0,0;0;0,0
3517307;Guaimbê;2011;0;0,0;0;0,0;0;0,0
3517505;Guapiaçu;2011;0;0,0;0;0,0;0;0,0
3517901;Guaraci;2011;0;0,0;0;0,0;0;0,0
3518008;Guarani d'Oeste;2011;0;0,0;0;0,0;0;0,0
3518107;Guarantã;2011;0;0,0;0;0,0;0;0,0
3518503;Guareí;2011;0;0,0;0;0,0;0;0,0
3518859;Guatapará;2011;0;0,0;0;0,0;0;0,0
3518909;Guzolândia;2011;0;0,0;0;0,0;0;0,0
3519055;Holambra;2011;0;0,0;0;0,0;0;0,0
3519253;Iaras;2011;0;0,0;0;0,0;0;0,0
3519501;Ibirarema;2011;0;0,0;0;0,0;0;0,0
3519808;Icém;2011;0;0,0;0;0,0;0;0,0
3520426;Ilha Comprida;2011;0;0,0;0;0,0;0;0,0
3520608;Indiana;2011;0;0,0;0;0,0;0;0,0
3520806;Inúbia Paulista;2011;0;0,0;0;0,0;0;0,0
3521002;Iperó;2011;0;0,0;0;0,0;0;0,0
3521101;Ipeúna;2011;0;0,0;0;0,0;0;0,0
3521150;Ipiguá;2011;0;0,0;0;0,0;0;0,0
3521200;Iporanga;2011;0;0,0;0;0,0;0;0,0
3521408;Iracemápolis;2011;0;0,0;0;0,0;0;0,0
3521507;Irapuã;2011;0;0,0;0;0,0;0;0,0
3521606;Irapuru;2011;0;0,0;0;0,0;0;0,0
3522000;Itaju;2011;0;0,0;0;0,0;0;0,0
3522158;Itaoca;2011;0;0,0;0;0,0;0;0,0
3522653;Itapirapuã Paulista;2011;0;0,0;0;0,0;0;0,0
3523008;Itapura;2011;0;0,0;0;0,0;0;0,0
3523305;Itariri;2011;0;0,0;0;0,0;0;0,0
3523701;Itirapuã;2011;0;0,0;0;0,0;0;0,0
3523800;Itobi;2011;0;0,0;0;0,0;0;0,0
3524600;Jacupiranga;2011;0;0,0;0;0,0;0;0,0
3524907;Jambeiro;2011;0;0,0;0;0,0;0;0,0
3525102;Jardinópolis;2011;0;0,0;0;0,0;0;0,0
3525409;Jeriquara;2011;0;0,0;0;0,0;0;0,0
3525607;João Ramalho;2011;0;0,0;0;0,0;0;0,0
3525805;Júlio Mesquita;2011;0;0,0;0;0,0;0;0,0
3525854;Jumirim;2011;0;0,0;0;0,0;0;0,0
3526308;Lagoinha;2011;0;0,0;0;0,0;0;0,0
3526506;Lavínia;2011;0;0,0;0;0,0;0;0,0
3526605;Lavrinhas;2011;0;0,0;0;0,0;0;0,0
3527009;Lindóia;2011;0;0,0;0;0,0;0;0,0
3527256;Lourdes;2011;0;0,0;0;0,0;0;0,0
3527504;Lucianópolis;2011;0;0,0;0;0,0;0;0,0
3527603;Luís Antônio;2011;0;0,0;0;0,0;0;0,0
3527801;Lupércio;2011;0;0,0;0;0,0;0;0,0
3527900;Lutécia;2011;0;0,0;0;0,0;0;0,0
3528205;Macedônia;2011;0;0,0;0;0,0;0;0,0
3528304;Magda;2011;0;0,0;0;0,0;0;0,0
3528403;Mairinque;2011;0;0,0;0;0,0;0;0,0
3528601;Manduri;2011;0;0,0;0;0,0;0;0,0
3528700;Marabá Paulista;2011;0;0,0;0;0,0;0;0,0
3528858;Marapoama;2011;0;0,0;0;0,0;0;0,0
3528908;Mariápolis;2011;0;0,0;0;0,0;0;0,0
3529104;Marinópolis;2011;0;0,0;0;0,0;0;0,0
3529500;Mendonça;2011;0;0,0;0;0,0;0;0,0
3529609;Meridiano;2011;0;0,0;0;0,0;0;0,0
3529658;Mesópolis;2011;0;0,0;0;0,0;0;0,0
3529807;Mineiros do Tietê;2011;0;0,0;0;0,0;0;0,0
3530003;Mira Estrela;2011;0;0,0;0;0,0;0;0,0
3530201;Mirante do Paranapanema;2011;0;0,0;0;0,0;0;0,0
3530409;Mirassolândia;2011;0;0,0;0;0,0;0;0,0
3530904;Mombuca;2011;0;0,0;0;0,0;0;0,0
3531001;Monções;2011;0;0,0;0;0,0;0;0,0
3531209;Monte Alegre do Sul;2011;0;0,0;0;0,0;0;0,0
3531605;Monte Castelo;2011;0;0,0;0;0,0;0;0,0
3531704;Monteiro Lobato;2011;0;0,0;0;0,0;0;0,0
3532058;Motuca;2011;0;0,0;0;0,0;0;0,0
3532157;Nantes;2011;0;0,0;0;0,0;0;0,0
3532207;Narandiba;2011;0;0,0;0;0,0;0;0,0
3532306;Natividade da Serra;2011;0;0,0;0;0,0;0;0,0
3532702;Nipoã;2011;0;0,0;0;0,0;0;0,0
3532801;Nova Aliança;2011;0;0,0;0;0,0;0;0,0
3532827;Nova Campina;2011;0;0,0;0;0,0;0;0,0
3532843;Nova Canaã Paulista;2011;0;0,0;0;0,0;0;0,0
3532868;Nova Castilho;2011;0;0,0;0;0,0;0;0,0
3533106;Nova Guataporanga;2011;0;0,0;0;0,0;0;0,0
3533205;Nova Independência;2011;0;0,0;0;0,0;0;0,0
3533254;Novais;2011;0;0,0;0;0,0;0;0,0
3533304;Nova Luzitânia;2011;0;0,0;0;0,0;0;0,0
3533601;Nuporanga;2011;0;0,0;0;0,0;0;0,0
3533700;Ocauçu;2011;0;0,0;0;0,0;0;0,0
3533809;Óleo;2011;0;0,0;0;0,0;0;0,0
3534005;Onda Verde;2011;0;0,0;0;0,0;0;0,0
3534104;Oriente;2011;0;0,0;0;0,0;0;0,0
3534203;Orindiúva;2011;0;0,0;0;0,0;0;0,0
3534500;Oscar Bressane;2011;0;0,0;0;0,0;0;0,0
3534807;Ouro Verde;2011;0;0,0;0;0,0;0;0,0
3535002;Palestina;2011;0;0,0;0;0,0;0;0,0
3535101;Palmares Paulista;2011;0;0,0;0;0,0;0;0,0
3535705;Paraíso;2011;0;0,0;0;0,0;0;0,0
3535903;Paranapuã;2011;0;0,0;0;0,0;0;0,0
3536109;Pardinho;2011;0;0,0;0;0,0;0;0,0
3536257;Parisi;2011;0;0,0;0;0,0;0;0,0
3536406;Paulicéia;2011;0;0,0;0;0,0;0;0,0
3536570;Paulistânia;2011;0;0,0;0;0,0;0;0,0
3536802;Pedra Bela;2011;0;0,0;0;0,0;0;0,0
3536901;Pedranópolis;2011;0;0,0;0;0,0;0;0,0
3537156;Pedrinhas Paulista;2011;0;0,0;0;0,0;0;0,0
3537206;Pedro de Toledo;2011;0;0,0;0;0,0;0;0,0
3537503;Pereiras;2011;0;0,0;0;0,0;0;0,0
3537701;Piacatu;2011;0;0,0;0;0,0;0;0,0
3538105;Pindorama;2011;0;0,0;0;0,0;0;0,0
3538204;Pinhalzinho;2011;0;0,0;0;0,0;0;0,0
3538303;Piquerobi;2011;0;0,0;0;0,0;0;0,0
3538501;Piquete;2011;0;0,0;0;0,0;0;0,0
3539103;Pirapora do Bom Jesus;2011;0;0,0;0;0,0;0;0,0
3539608;Planalto;2011;0;0,0;0;0,0;0;0,0
3539707;Platina;2011;0;0,0;0;0,0;0;0,0
3539905;Poloni;2011;0;0,0;0;0,0;0;0,0
3540101;Pongaí;2011;0;0,0;0;0,0;0;0,0
3540259;Pontalinda;2011;0;0,0;0;0,0;0;0,0
3540309;Pontes Gestal;2011;0;0,0;0;0,0;0;0,0
3540507;Porangaba;2011;0;0,0;0;0,0;0;0,0
3540754;Potim;2011;0;0,0;0;0,0;0;0,0
3540853;Pracinha;2011;0;0,0;0;0,0;0;0,0
3540903;Pradópolis;2011;0;0,0;0;0,0;0;0,0
3541059;Pratânia;2011;0;0,0;0;0,0;0;0,0
3541109;Presidente Alves;2011;0;0,0;0;0,0;0;0,0
3541653;Quadra;2011;0;0,0;0;0,0;0;0,0
3541703;Quatá;2011;0;0,0;0;0,0;0;0,0
3541802;Queiroz;2011;0;0,0;0;0,0;0;0,0
3542008;Quintana;2011;0;0,0;0;0,0;0;0,0
3542107;Rafard;2011;0;0,0;0;0,0;0;0,0
3542305;Redenção da Serra;2011;0;0,0;0;0,0;0;0,0
3542503;Reginópolis;2011;0;0,0;0;0,0;0;0,0
3542701;Restinga;2011;0;0,0;0;0,0;0;0,0
3542800;Ribeira;2011;0;0,0;0;0,0;0;0,0
3543105;Ribeirão Corrente;2011;0;0,0;0;0,0;0;0,0
3543204;Ribeirão do Sul;2011;0;0,0;0;0,0;0;0,0
3543238;Ribeirão dos Índios;2011;0;0,0;0;0,0;0;0,0
3543253;Ribeirão Grande;2011;0;0,0;0;0,0;0;0,0
3543501;Riversul;2011;0;0,0;0;0,0;0;0,0
3543600;Rifaina;2011;0;0,0;0;0,0;0;0,0
3543709;Rincão;2011;0;0,0;0;0,0;0;0,0
3544103;Rio Grande da Serra;2011;0;0,0;0;0,0;0;0,0
3544400;Rubiácea;2011;0;0,0;0;0,0;0;0,0
3544509;Rubinéia;2011;0;0,0;0;0,0;0;0,0
3544608;Sabino;2011;0;0,0;0;0,0;0;0,0
3544707;Sagres;2011;0;0,0;0;0,0;0;0,0
3544806;Sales;2011;0;0,0;0;0,0;0;0,0
3545100;Salmourão;2011;0;0,0;0;0,0;0;0,0
3545159;Saltinho;2011;0;0,0;0;0,0;0;0,0
3545506;Sandovalina;2011;0;0,0;0;0,0;0;0,0
3545704;Santa Albertina;2011;0;0,0;0;0,0;0;0,0
3546009;Santa Branca;2011;0;0,0;0;0,0;0;0,0
3546108;Santa Clara d'Oeste;2011;0;0,0;0;0,0;0;0,0
3546207;Santa Cruz da Conceição;2011;0;0,0;0;0,0;0;0,0
3546256;Santa Cruz da Esperança;2011;0;0,0;0;0,0;0;0,0
3546504;Santa Ernestina;2011;0;0,0;0;0,0;0;0,0
3546702;Santa Gertrudes;2011;0;0,0;0;0,0;0;0,0
3546900;Santa Lúcia;2011;0;0,0;0;0,0;0;0,0
3547106;Santa Mercedes;2011;0;0,0;0;0,0;0;0,0
3547205;Santana da Ponte Pensa;2011;0;0,0;0;0,0;0;0,0
3547403;Santa Rita d'Oeste;2011;0;0,0;0;0,0;0;0,0
3547650;Santa Salete;2011;0;0,0;0;0,0;0;0,0
3548005;Santo Antônio de Posse;2011;0;0,0;0;0,0;0;0,0
3548054;Santo Antônio do Aracanguá;2011;0;0,0;0;0,0;0;0,0
3548104;Santo Antônio do Jardim;2011;0;0,0;0;0,0;0;0,0
3548203;Santo Antônio do Pinhal;2011;0;0,0;0;0,0;0;0,0
3548302;Santo Expedito;2011;0;0,0;0;0,0;0;0,0
3548401;Santópolis do Aguapeí;2011;0;0,0;0;0,0;0;0,0
3549003;São Francisco;2011;0;0,0;0;0,0;0;0,0
3549201;São João das Duas Pontes;2011;0;0,0;0;0,0;0;0,0
3549250;São João de Iracema;2011;0;0,0;0;0,0;0;0,0
3549300;São João do Pau d'Alho;2011;0;0,0;0;0,0;0;0,0
3549508;São José da Bela Vista;2011;0;0,0;0;0,0;0;0,0
3549607;São José do Barreiro;2011;0;0,0;0;0,0;0;0,0
3549953;São Lourenço da Serra;2011;0;0,0;0;0,0;0;0,0
3550506;São Pedro do Turvo;2011;0;0,0;0;0,0;0;0,0
3551108;Sarapuí;2011;0;0,0;0;0,0;0;0,0
3551207;Sarutaiá;2011;0;0,0;0;0,0;0;0,0
3551306;Sebastianópolis do Sul;2011;0;0,0;0;0,0;0;0,0
3551405;Serra Azul;2011;0;0,0;0;0,0;0;0,0
3551801;Sete Barras;2011;0;0,0;0;0,0;0;0,0
3551900;Severínia;2011;0;0,0;0;0,0;0;0,0
3552551;Suzanápolis;2011;0;0,0;0;0,0;0;0,0
3552908;Taciba;2011;0;0,0;0;0,0;0;0,0
3553104;Taiaçu;2011;0;0,0;0;0,0;0;0,0
3553500;Tapiraí;2011;0;0,0;0;0,0;0;0,0
3553658;Taquaral;2011;0;0,0;0;0,0;0;0,0
3553856;Taquarivaí;2011;0;0,0;0;0,0;0;0,0
3553906;Tarabai;2011;0;0,0;0;0,0;0;0,0
3553955;Tarumã;2011;0;0,0;0;0,0;0;0,0
3554201;Tejupá;2011;0;0,0;0;0,0;0;0,0
3554607;Timburi;2011;0;0,0;0;0,0;0;0,0
3554656;Torre de Pedra;2011;0;0,0;0;0,0;0;0,0
3554755;Trabiju;2011;0;0,0;0;0,0;0;0,0
3554904;Três Fronteiras;2011;0;0,0;0;0,0;0;0,0
3554953;Tuiuti;2011;0;0,0;0;0,0;0;0,0
3555208;Turiúba;2011;0;0,0;0;0,0;0;0,0
3555307;Turmalina;2011;0;0,0;0;0,0;0;0,0
3555356;Ubarana;2011;0;0,0;0;0,0;0;0,0
3555505;Ubirajara;2011;0;0,0;0;0,0;0;0,0
3555604;Uchoa;2011;0;0,0;0;0,0;0;0,0
3555703;União Paulista;2011;0;0,0;0;0,0;0;0,0
3555901;Uru;2011;0;0,0;0;0,0;0;0,0
3556107;Valentim Gentil;2011;0;0,0;0;0,0;0;0,0
3556354;Vargem;2011;0;0,0;0;0,0;0;0,0
3556453;Vargem Grande Paulista;2011;0;0,0;0;0,0;0;0,0
3556602;Vera Cruz;2011;0;0,0;0;0,0;0;0,0
3556958;Vitória Brasil;2011;0;0,0;0;0,0;0;0,0
3557154;Zacarias;2011;0;0,0;0;0,0;0;0,0
